time (days since 1610-01-01),wavelength (nm),irradiance (W/m^2/nm)
151757.0,13525.0,7.392919360427186E-5
151757.0,13575.0,7.294626266229898E-5
151757.0,13625.0,7.181939872680232E-5
151757.0,13675.0,7.082250522216782E-5
151757.0,13725.0,6.978046440053731E-5
151757.0,13775.0,6.875502003822476E-5
151757.0,13825.0,6.780117837479338E-5
151757.0,13875.0,6.68416905682534E-5
151757.0,13925.0,6.589357508346438E-5
151757.0,13975.0,6.497676076833159E-5
151757.0,14025.0,6.406609463738278E-5
151757.0,14075.0,6.311274773906916E-5
151757.0,14125.0,6.227551057236269E-5
151757.0,14175.0,6.143275822978467E-5
151757.0,14225.0,6.0549788031494245E-5
151757.0,14275.0,5.973720908514224E-5
151757.0,14325.0,5.89186092838645E-5
151757.0,14375.0,5.8105775678996E-5
151757.0,14425.0,5.7310640841023996E-5
151757.0,14475.0,5.6535533076385036E-5
151757.0,14525.0,5.577036790782586E-5
151757.0,14575.0,5.503302236320451E-5
151757.0,14625.0,5.421098103397526E-5
151757.0,14675.0,5.350226638256572E-5
151757.0,14725.0,5.279565812088549E-5
151757.0,14775.0,5.209170558373444E-5
151757.0,14825.0,5.139647691976279E-5
151757.0,14875.0,5.0700444262474775E-5
151757.0,14925.0,5.004708145861514E-5
151757.0,14975.0,4.9388523621018976E-5
151757.0,15025.0,4.8742611397756264E-5
151757.0,15075.0,4.810465543414466E-5
151757.0,15125.0,4.7477809857809916E-5
151757.0,15175.0,4.6869459765730426E-5
151757.0,15225.0,4.628333408618346E-5
151757.0,15275.0,4.55856388725806E-5
151757.0,15325.0,4.509202335611917E-5
151757.0,15375.0,4.45049736299552E-5
151757.0,15425.0,4.3930907850153744E-5
151757.0,15475.0,4.337081918492913E-5
151757.0,15525.0,4.2820167436730117E-5
151757.0,15575.0,4.2283932998543605E-5
151757.0,15625.0,4.175008143647574E-5
151757.0,15675.0,4.121947131352499E-5
151757.0,15725.0,4.069715578225441E-5
151757.0,15775.0,4.018108666059561E-5
151757.0,15825.0,3.967922748415731E-5
151757.0,15875.0,3.918937363778241E-5
151757.0,15925.0,3.868027124553919E-5
151757.0,15975.0,3.822691360255703E-5
151757.0,16025.0,3.771808769670315E-5
151757.0,16075.0,3.7304311263142154E-5
151757.0,16125.0,3.68288456229493E-5
151757.0,16175.0,3.6370787711348385E-5
151757.0,16225.0,3.5927616409026086E-5
151757.0,16275.0,3.5494256735546514E-5
151757.0,16325.0,3.5066386772086844E-5
151757.0,16375.0,3.4643031540326774E-5
151757.0,16425.0,3.422554436838254E-5
151757.0,16475.0,3.38172321789898E-5
151757.0,16525.0,3.3419561077607796E-5
151757.0,16575.0,3.302027835161425E-5
151757.0,16625.0,3.2625976018607616E-5
151757.0,16675.0,3.224103420507163E-5
151757.0,16725.0,3.1857751309871674E-5
151757.0,16775.0,3.1484381906921044E-5
151757.0,16825.0,3.1113362638279796E-5
151757.0,16875.0,3.074442793149501E-5
151757.0,16925.0,3.0389235689654015E-5
151757.0,16975.0,3.003743404406123E-5
151757.0,17025.0,2.9687851565540768E-5
151757.0,17075.0,2.934216900030151E-5
151757.0,17125.0,2.9002485462115146E-5
151757.0,17175.0,2.8670179744949564E-5
151757.0,17225.0,2.833970393112395E-5
151757.0,17275.0,2.8016729629598558E-5
151757.0,17325.0,2.769706588878762E-5
151757.0,17375.0,2.738152033998631E-5
151757.0,17425.0,2.7069430871051736E-5
151757.0,17475.0,2.6764615540741943E-5
151757.0,17525.0,2.6463274480192922E-5
151757.0,17575.0,2.616178971948102E-5
151757.0,17625.0,2.586798473203089E-5
151757.0,17675.0,2.5581030058674514E-5
151757.0,17725.0,2.529561606934294E-5
151757.0,17775.0,2.5012559490278363E-5
151757.0,17825.0,2.4736064005992375E-5
151757.0,17875.0,2.4461445718770847E-5
151757.0,17925.0,2.4192278942791745E-5
151757.0,17975.0,2.3924250854179263E-5
151757.0,18025.0,2.3662156309001148E-5
151757.0,18075.0,2.3404601961374283E-5
151757.0,18125.0,2.3148404579842463E-5
151757.0,18175.0,2.2894491849001497E-5
151757.0,18225.0,2.2647085643257014E-5
151757.0,18275.0,2.2401394744520076E-5
151757.0,18325.0,2.216005486843642E-5
151757.0,18375.0,2.191951534769032E-5
151757.0,18425.0,2.1684412786271423E-5
151757.0,18475.0,2.1453633962664753E-5
151757.0,18525.0,2.1224353986326605E-5
151757.0,18575.0,2.0996480088797398E-5
151757.0,18625.0,2.077349381579552E-5
151757.0,18675.0,2.055437653325498E-5
151757.0,18725.0,2.0335835870355368E-5
151757.0,18775.0,2.0122051864746027E-5
151757.0,18825.0,1.9910119590349495E-5
151757.0,18875.0,1.9701516066561453E-5
151757.0,18925.0,1.949497891473584E-5
151757.0,18975.0,1.9292001525172964E-5
151757.0,19025.0,1.907996011141222E-5
151757.0,19075.0,1.888226870505605E-5
151757.0,19125.0,1.8695620383368805E-5
151757.0,19175.0,1.850441549322568E-5
151757.0,19225.0,1.8314591216039844E-5
151757.0,19275.0,1.8124041162081994E-5
151757.0,19325.0,1.793828050722368E-5
151757.0,19375.0,1.7755110093276016E-5
151757.0,19425.0,1.7575337551534176E-5
151757.0,19475.0,1.7395355826010928E-5
151757.0,19525.0,1.7217853383044712E-5
151757.0,19575.0,1.704417445580475E-5
151757.0,19625.0,1.687310759734828E-5
151757.0,19675.0,1.670295387157239E-5
151757.0,19725.0,1.65348519658437E-5
151757.0,19775.0,1.6368228898500092E-5
151757.0,19825.0,1.6204705389100127E-5
151757.0,19875.0,1.6043159121181816E-5
151757.0,19925.0,1.5884043023106642E-5
151757.0,19975.0,1.5727382560726255E-5
151757.0,20025.0,1.5568837625323795E-5
151757.0,20075.0,1.54114040924469E-5
151757.0,20125.0,1.5258677194651682E-5
151757.0,20175.0,1.5108248589967843E-5
151757.0,20225.0,1.4960523003537674E-5
151757.0,20275.0,1.4814656424277928E-5
151757.0,20325.0,1.4670817108708434E-5
151757.0,20375.0,1.4528587598761078E-5
151757.0,20425.0,1.4387404007720761E-5
151757.0,20475.0,1.4249073501559906E-5
151757.0,20525.0,1.410929598932853E-5
151757.0,20575.0,1.3972504348203074E-5
151757.0,20625.0,1.383849394187564E-5
151757.0,20675.0,1.3706469871976878E-5
151757.0,20725.0,1.3575599041359965E-5
151757.0,20775.0,1.3446454431687016E-5
151757.0,20825.0,1.3319771824171767E-5
151757.0,20875.0,1.3193127415433992E-5
151757.0,20925.0,1.3066272003925405E-5
151757.0,20975.0,1.2942056855536066E-5
151757.0,21025.0,1.2820513802580535E-5
151757.0,21075.0,1.2700246770691592E-5
151757.0,21125.0,1.258126758330036E-5
151757.0,21175.0,1.2463651728467084E-5
151757.0,21225.0,1.2347890333330724E-5
151757.0,21275.0,1.223370691150194E-5
151757.0,21325.0,1.2117373444198165E-5
151757.0,21375.0,1.2005155440419912E-5
151757.0,21425.0,1.1895049283339176E-5
151757.0,21475.0,1.1785066817537881E-5
151757.0,21525.0,1.1675877431116533E-5
151757.0,21575.0,1.1568690752028488E-5
151757.0,21625.0,1.1462638212833554E-5
151757.0,21675.0,1.1358128176652826E-5
151757.0,21725.0,1.1254475793975871E-5
151757.0,21775.0,1.115210307034431E-5
151757.0,21825.0,1.1050340617657639E-5
151757.0,21875.0,1.094962590286741E-5
151757.0,21925.0,1.0850551007024478E-5
151757.0,21975.0,1.0753649803518783E-5
151757.0,22025.0,1.0656968697730917E-5
151757.0,22075.0,1.0561830094957259E-5
151757.0,22125.0,1.0466668754816055E-5
151757.0,22175.0,1.0373863915447146E-5
151757.0,22225.0,1.0280492460879032E-5
151757.0,22275.0,1.0187734915234614E-5
151757.0,22325.0,1.0094991921505425E-5
151757.0,22375.0,1.0007105629483704E-5
151757.0,22425.0,9.91958222584799E-6
151757.0,22475.0,9.832544492383022E-6
151757.0,22525.0,9.746562682266813E-6
151757.0,22575.0,9.661048352427315E-6
151757.0,22625.0,9.576378943165764E-6
151757.0,22675.0,9.492930075793993E-6
151757.0,22725.0,9.410110578755848E-6
151757.0,22775.0,9.328132364316843E-6
151757.0,22825.0,9.24535470403498E-6
151757.0,22875.0,9.164423317997716E-6
151757.0,22925.0,9.085071724257432E-6
151757.0,22975.0,9.00752183952136E-6
151757.0,23025.0,8.930161129683256E-6
151757.0,23075.0,8.85268127603922E-6
151757.0,23125.0,8.776988579484168E-6
151757.0,23175.0,8.70214898895938E-6
151757.0,23225.0,8.627846000308637E-6
151757.0,23275.0,8.555340173188597E-6
151757.0,23325.0,8.482122211717069E-6
151757.0,23375.0,8.408233043155633E-6
151757.0,23425.0,8.337663530255668E-6
151757.0,23475.0,8.26752329885494E-6
151757.0,23525.0,8.197130227927119E-6
151757.0,23575.0,8.128090485115536E-6
151757.0,23625.0,8.059986612352077E-6
151757.0,23675.0,7.992850441951305E-6
151757.0,23725.0,7.926187208795454E-6
151757.0,23775.0,7.860300684114918E-6
151757.0,23825.0,7.794717930664774E-6
151757.0,23875.0,7.729756362095941E-6
151757.0,23925.0,7.665711564186495E-6
151757.0,23975.0,7.602114237670321E-6
151757.0,24025.0,7.53926224206225E-6
151757.0,24075.0,7.47669810152729E-6
151757.0,24125.0,7.414718766085571E-6
151757.0,24175.0,7.354197350650793E-6
151757.0,24225.0,7.294544957403559E-6
151757.0,24275.0,7.2345960688835476E-6
151757.0,24325.0,7.174970050982665E-6
151757.0,24375.0,7.116935648809886E-6
151757.0,24425.0,7.059989911795128E-6
151757.0,24475.0,7.002722213655943E-6
151757.0,24525.0,6.945858331164345E-6
151757.0,24575.0,6.889900305395713E-6
151757.0,24625.0,6.833579391241074E-6
151757.0,24675.0,6.779047907912172E-6
151757.0,24725.0,6.723871138092363E-6
151757.0,24775.0,6.6698544287646655E-6
151757.0,24825.0,6.6166439864900894E-6
151757.0,24875.0,6.5639219428703655E-6
151757.0,24925.0,6.51207119517494E-6
151757.0,24975.0,6.460170880018268E-6
151757.0,25025.0,6.40924235995044E-6
151757.0,25075.0,6.358372502290877E-6
151757.0,25125.0,6.307964667939814E-6
151757.0,25175.0,6.2583922044723295E-6
151757.0,25225.0,6.208769264048897E-6
151757.0,25275.0,6.160063549032202E-6
151757.0,25325.0,6.111684342613444E-6
151757.0,25375.0,6.064435638108989E-6
151757.0,25425.0,6.016288807586534E-6
151757.0,25475.0,5.96832751398324E-6
151757.0,25525.0,5.92209653405007E-6
151757.0,25575.0,5.876558134332299E-6
151757.0,25625.0,5.830606824019924E-6
151757.0,25675.0,5.786003384855576E-6
151757.0,25725.0,5.741266249970067E-6
151757.0,25775.0,5.6968383432831615E-6
151757.0,25825.0,5.653297193930484E-6
151757.0,25875.0,5.610264452116098E-6
151757.0,25925.0,5.567909283854533E-6
151757.0,25975.0,5.525331744138384E-6
151757.0,26025.0,5.482779215526534E-6
151757.0,26075.0,5.440831955638714E-6
151757.0,26125.0,5.399590008892119E-6
151757.0,26175.0,5.35903336640331E-6
151757.0,26225.0,5.318413514032727E-6
151757.0,26275.0,5.278557637211634E-6
151757.0,26325.0,5.238459834799869E-6
151757.0,26375.0,5.198028702579904E-6
151757.0,26425.0,5.158941348781809E-6
151757.0,26475.0,5.119999059388647E-6
151757.0,26525.0,5.081794370198622E-6
151757.0,26575.0,5.043629698775476E-6
151757.0,26625.0,5.005786078982055E-6
151757.0,26675.0,4.9687478167470545E-6
151757.0,26725.0,4.9323230086883996E-6
151757.0,26775.0,4.8960073399939574E-6
151757.0,26825.0,4.859382897848263E-6
151757.0,26875.0,4.82314362670877E-6
151757.0,26925.0,4.788211299455725E-6
151757.0,26975.0,4.752955646836199E-6
151757.0,27025.0,4.717926003650064E-6
151757.0,27075.0,4.683622591983294E-6
151757.0,27125.0,4.649268703360576E-6
151757.0,27175.0,4.615119451045757E-6
151757.0,27225.0,4.581592293106951E-6
151757.0,27275.0,4.548318884189939E-6
151757.0,27325.0,4.514606644079322E-6
151757.0,27375.0,4.4812081796408165E-6
151757.0,27425.0,4.448827894520946E-6
151757.0,27475.0,4.416723641043063E-6
151757.0,27525.0,4.385267402540194E-6
151757.0,27575.0,4.353793883637991E-6
151757.0,27625.0,4.3224413275311235E-6
151757.0,27675.0,4.29099827670143E-6
151757.0,27725.0,4.259350134816486E-6
151757.0,27775.0,4.228450052323751E-6
151757.0,27825.0,4.198822807666147E-6
151757.0,27875.0,4.169328349235002E-6
151757.0,27925.0,4.139880729780998E-6
151757.0,27975.0,4.11095425079111E-6
151757.0,28025.0,4.082479790668003E-6
151757.0,28075.0,4.0534641811973415E-6
151757.0,28125.0,4.024679128633579E-6
151757.0,28175.0,3.9963201743375976E-6
151757.0,28225.0,3.9679066503595095E-6
151757.0,28275.0,3.93961545341881E-6
151757.0,28325.0,3.911063686246052E-6
151757.0,28375.0,3.883927547576604E-6
151757.0,28425.0,3.857192950817989E-6
151757.0,28475.0,3.829899924312485E-6
151757.0,28525.0,3.8036278056097217E-6
151757.0,28575.0,3.7774123029521434E-6
151757.0,28625.0,3.7508928016904974E-6
151757.0,28675.0,3.7250274544931017E-6
151757.0,28725.0,3.6994497349951416E-6
151757.0,28775.0,3.6738892958965153E-6
151757.0,28825.0,3.648214942586492E-6
151757.0,28875.0,3.623310476541519E-6
151757.0,28925.0,3.5985133308713557E-6
151757.0,28975.0,3.5732643937080866E-6
151757.0,29025.0,3.5490254504111363E-6
151757.0,29075.0,3.5248879157734336E-6
151757.0,29125.0,3.500982302284683E-6
151757.0,29175.0,3.47743957718194E-6
151757.0,29225.0,3.4538049931143178E-6
151757.0,29275.0,3.43064971275453E-6
151757.0,29325.0,3.4074214454449248E-6
151757.0,29375.0,3.384422598173842E-6
151757.0,29425.0,3.3615599477343494E-6
151757.0,29475.0,3.3381857065251097E-6
151757.0,29525.0,3.315576350360061E-6
151757.0,29575.0,3.2932307476585265E-6
151757.0,29625.0,3.2710936466173735E-6
151757.0,29675.0,3.249268729632604E-6
151757.0,29725.0,3.2274017485178774E-6
151757.0,29775.0,3.205909706593957E-6
151757.0,29825.0,3.1844203931541415E-6
151757.0,29875.0,3.1630795547243906E-6
151757.0,29925.0,3.1420813684235327E-6
151757.0,29975.0,3.121017698504147E-6
151757.0,30025.0,3.100364665442612E-6
151757.0,30075.0,3.0801809316471918E-6
151757.0,30125.0,3.0601008802477736E-6
151757.0,30175.0,3.0399571642192313E-6
151757.0,30225.0,3.0197993510228116E-6
151757.0,30275.0,3.0004691780050052E-6
151757.0,30325.0,2.9808381896145875E-6
151757.0,30375.0,2.9610328056151047E-6
151757.0,30425.0,2.941902039310662E-6
151757.0,30475.0,2.9228708626760636E-6
151757.0,30525.0,2.903859240177553E-6
151757.0,30575.0,2.8846013719885377E-6
151757.0,30625.0,2.8655381356657017E-6
151757.0,30675.0,2.8467306947277393E-6
151757.0,30725.0,2.8278898298594868E-6
151757.0,30775.0,2.809462785080541E-6
151757.0,30825.0,2.7914602469536476E-6
151757.0,30875.0,2.7735825369745726E-6
151757.0,30925.0,2.7560422495298553E-6
151757.0,30975.0,2.7383709948480828E-6
151757.0,31025.0,2.721078317335923E-6
151757.0,31075.0,2.7037199288315605E-6
151757.0,31125.0,2.6865079689741833E-6
151757.0,31175.0,2.6693310246628243E-6
151757.0,31225.0,2.651783461260493E-6
151757.0,31275.0,2.6348295705247438E-6
151757.0,31325.0,2.618096914375201E-6
151757.0,31375.0,2.601491587483906E-6
151757.0,31425.0,2.585148649814073E-6
151757.0,31475.0,2.568730451457668E-6
151757.0,31525.0,2.552619889684138E-6
151757.0,31575.0,2.536775127737201E-6
151757.0,31625.0,2.5212330001522787E-6
151757.0,31675.0,2.505682914488716E-6
151757.0,31725.0,2.4898204173950944E-6
151757.0,31775.0,2.474283292031032E-6
151757.0,31825.0,2.458692506479565E-6
151757.0,31875.0,2.4429598397546215E-6
151757.0,31925.0,2.4272599148389418E-6
151757.0,31975.0,2.41173074755352E-6
151757.0,32025.0,2.3967293145688018E-6
151757.0,32075.0,2.3819077341613593E-6
151757.0,32125.0,2.3674465410294943E-6
151757.0,32175.0,2.3530212729383493E-6
151757.0,32225.0,2.338256308576092E-6
151757.0,32275.0,2.3239142592501594E-6
151757.0,32325.0,2.3098568817658816E-6
151757.0,32375.0,2.2957392502576113E-6
151757.0,32425.0,2.2815870579506736E-6
151757.0,32475.0,2.2673823423247086E-6
151757.0,32525.0,2.2538326902576955E-6
151757.0,32575.0,2.2401534351956798E-6
151757.0,32625.0,2.2262931906880112E-6
151757.0,32675.0,2.212547542512766E-6
151757.0,32725.0,2.1992300389683805E-6
151757.0,32775.0,2.1860307697352255E-6
151757.0,32825.0,2.1730065782321617E-6
151757.0,32875.0,2.1599050796794472E-6
151757.0,32925.0,2.1467974420374958E-6
151757.0,32975.0,2.1335538349376293E-6
151757.0,33025.0,2.1205767097853823E-6
151757.0,33075.0,2.107984755639336E-6
151757.0,33125.0,2.095320496664499E-6
151757.0,33175.0,2.0829099867114564E-6
151757.0,33225.0,2.070430355161079E-6
151757.0,33275.0,2.0577863324433565E-6
151757.0,33325.0,2.045193696176284E-6
151757.0,33375.0,2.032903921644902E-6
151757.0,33425.0,2.02086812350899E-6
151757.0,33475.0,2.008898718486307E-6
151757.0,33525.0,1.99700139091874E-6
151757.0,33575.0,1.9852095647365786E-6
151757.0,33625.0,1.9734086436073994E-6
151757.0,33675.0,1.961760062840767E-6
151757.0,33725.0,1.950203341039014E-6
151757.0,33775.0,1.938668674483779E-6
151757.0,33825.0,1.9272974896011874E-6
151757.0,33875.0,1.9158517261530505E-6
151757.0,33925.0,1.9046131001232425E-6
151757.0,33975.0,1.8934167655970668E-6
151757.0,34025.0,1.8823619711838546E-6
151757.0,34075.0,1.8717199736784096E-6
151757.0,34125.0,1.8609702010508045E-6
151757.0,34175.0,1.850181320151023E-6
151757.0,34225.0,1.8393202481092885E-6
151757.0,34275.0,1.8285542182638892E-6
151757.0,34325.0,1.8178950540459482E-6
151757.0,34375.0,1.80726169674017E-6
151757.0,34425.0,1.7970980934478575E-6
151757.0,34475.0,1.7869098201117595E-6
151757.0,34525.0,1.776581598278426E-6
151757.0,34575.0,1.7662472373558558E-6
151757.0,34625.0,1.75603838670213E-6
151757.0,34675.0,1.7462068626628025E-6
151757.0,34725.0,1.7363121287417016E-6
151757.0,34775.0,1.7262781284443918E-6
151757.0,34825.0,1.7162617496069288E-6
151757.0,34875.0,1.7062388906197157E-6
151757.0,34925.0,1.6963776943157427E-6
151757.0,34975.0,1.6865203633642523E-6
151757.0,35025.0,1.6767733086453518E-6
151757.0,35075.0,1.667081960476935E-6
151757.0,35125.0,1.6576159396208823E-6
151757.0,35175.0,1.6483882063766941E-6
151757.0,35225.0,1.6391696817663615E-6
151757.0,35275.0,1.6300489278364694E-6
151757.0,35325.0,1.6209697832891834E-6
151757.0,35375.0,1.6118947314680554E-6
151757.0,35425.0,1.6029537164286012E-6
151757.0,35475.0,1.5939275499476935E-6
151757.0,35525.0,1.5847878103159019E-6
151757.0,35575.0,1.5756908169350936E-6
151757.0,35625.0,1.5668122159695486E-6
151757.0,35675.0,1.5581534853481571E-6
151757.0,35725.0,1.5494981653318973E-6
151757.0,35775.0,1.5409406159960781E-6
151757.0,35825.0,1.5324209243772202E-6
151757.0,35875.0,1.5238949799822876E-6
151757.0,35925.0,1.5155097798924544E-6
151757.0,35975.0,1.507116053289792E-6
151757.0,36025.0,1.4988237353463774E-6
151757.0,36075.0,1.4905727994118934E-6
151757.0,36125.0,1.482296283938922E-6
151757.0,36175.0,1.4741783616045723E-6
151757.0,36225.0,1.466039407205244E-6
151757.0,36275.0,1.4579981097995187E-6
151757.0,36325.0,1.4500113820758997E-6
151757.0,36375.0,1.4420462548514479E-6
151757.0,36425.0,1.4344559531309642E-6
151757.0,36475.0,1.4268506447479012E-6
151757.0,36525.0,1.4189998864821973E-6
151757.0,36575.0,1.4109917856330867E-6
151757.0,36625.0,1.4029319572728127E-6
151757.0,36675.0,1.3952570725450641E-6
151757.0,36725.0,1.387627321491891E-6
151757.0,36775.0,1.3800279248243896E-6
151757.0,36825.0,1.3725471035286319E-6
151757.0,36875.0,1.3649863603859558E-6
151757.0,36925.0,1.35772847897897E-6
151757.0,36975.0,1.3505591596185695E-6
151757.0,37025.0,1.343466237813118E-6
151757.0,37075.0,1.336272134722094E-6
151757.0,37125.0,1.3289586604514625E-6
151757.0,37175.0,1.3218004824011587E-6
151757.0,37225.0,1.3148202242518892E-6
151757.0,37275.0,1.307964794250438E-6
151757.0,37325.0,1.3010715065320255E-6
151757.0,37375.0,1.294003027396684E-6
151757.0,37425.0,1.2870331147496472E-6
151757.0,37475.0,1.2801219781977125E-6
151757.0,37525.0,1.2734923302559764E-6
151757.0,37575.0,1.2668656381720211E-6
151757.0,37625.0,1.2602288279595086E-6
151757.0,37675.0,1.2537357179098763E-6
151757.0,37725.0,1.2471379022827023E-6
151757.0,37775.0,1.2405215557009797E-6
151757.0,37825.0,1.2338695114522125E-6
151757.0,37875.0,1.22717631256819E-6
151757.0,37925.0,1.2208440693939338E-6
151757.0,37975.0,1.2144714673922863E-6
151757.0,38025.0,1.2081885643056012E-6
151757.0,38075.0,1.2019843325106194E-6
151757.0,38125.0,1.1957196193179698E-6
151757.0,38175.0,1.1895730267497129E-6
151757.0,38225.0,1.1834073347927188E-6
151757.0,38275.0,1.1773200867537525E-6
151757.0,38325.0,1.1711420029314468E-6
151757.0,38375.0,1.1646460507108714E-6
151757.0,38425.0,1.1582295655898633E-6
151757.0,38475.0,1.1518866358528612E-6
151757.0,38525.0,1.145993792306399E-6
151757.0,38575.0,1.1401160691093537E-6
151757.0,38625.0,1.1342020798110752E-6
151757.0,38675.0,1.1284457741567167E-6
151757.0,38725.0,1.1226013612031238E-6
151757.0,38775.0,1.1168571063535637E-6
151757.0,38825.0,1.1111783351225313E-6
151757.0,38875.0,1.105434989767673E-6
151757.0,38925.0,1.0998099924108828E-6
151757.0,38975.0,1.0941639629891142E-6
151757.0,39025.0,1.0885859182963031E-6
151757.0,39075.0,1.0830931387317833E-6
151757.0,39125.0,1.0777492889246787E-6
151757.0,39175.0,1.0725001402533962E-6
151757.0,39225.0,1.0671378731785808E-6
151757.0,39275.0,1.0617573025228921E-6
151757.0,39325.0,1.0563702517174534E-6
151757.0,39375.0,1.0509370440558996E-6
151757.0,39425.0,1.0456583368068095E-6
151757.0,39475.0,1.0403035730632837E-6
151757.0,39525.0,1.0350223647037637E-6
151757.0,39575.0,1.0298115284967935E-6
151757.0,39625.0,1.0245510111417389E-6
151757.0,39675.0,1.019390197143366E-6
151757.0,39725.0,1.0143596682610223E-6
151757.0,39775.0,1.009451466416067E-6
151757.0,39825.0,1.004541104521195E-6
151757.0,39875.0,9.994997753892676E-7
151757.0,39925.0,9.945031251845649E-7
151757.0,39975.0,9.894266668197815E-7
151757.0,40025.0,9.844546866588644E-7
151757.0,40075.0,9.79527271738334E-7
151757.0,40125.0,9.745413080963772E-7
151757.0,40175.0,9.697193945612526E-7
151757.0,40225.0,9.650055972088012E-7
151757.0,40275.0,9.603560329196625E-7
151757.0,40325.0,9.556907798469183E-7
151757.0,40375.0,9.508914331490814E-7
151757.0,40425.0,9.461577406000288E-7
151757.0,40475.0,9.413518569090229E-7
151757.0,40525.0,9.366636390950589E-7
151757.0,40575.0,9.319973628407752E-7
151757.0,40625.0,9.272752663491701E-7
151757.0,40675.0,9.227579198523017E-7
151757.0,40725.0,9.183015663438709E-7
151757.0,40775.0,9.13900407795154E-7
151757.0,40825.0,9.094770803130814E-7
151757.0,40875.0,9.049294362739602E-7
151757.0,40925.0,9.004489811559324E-7
151757.0,40975.0,8.959103752204101E-7
151757.0,41025.0,8.916109095480351E-7
151757.0,41075.0,8.873692536326416E-7
151757.0,41125.0,8.83074562807451E-7
151757.0,41175.0,8.788858849584358E-7
151757.0,41225.0,8.74669240147341E-7
151757.0,41275.0,8.705052323421114E-7
151757.0,41325.0,8.663528205943294E-7
151757.0,41375.0,8.622056952845014E-7
151757.0,41425.0,8.581351949032978E-7
151757.0,41475.0,8.539967097931367E-7
151757.0,41525.0,8.499555974594841E-7
151757.0,41575.0,8.459434184260317E-7
151757.0,41625.0,8.418806487497932E-7
151757.0,41675.0,8.3786551385856E-7
151757.0,41725.0,8.337195822605281E-7
151757.0,41775.0,8.296188980239094E-7
151757.0,41825.0,8.255217380792601E-7
151757.0,41875.0,8.215292837121524E-7
151757.0,41925.0,8.176825190275849E-7
151757.0,41975.0,8.137704412547464E-7
151757.0,42025.0,8.099231649794092E-7
151757.0,42075.0,8.061282414928428E-7
151757.0,42125.0,8.02288980139565E-7
151757.0,42175.0,7.985155434653279E-7
151757.0,42225.0,7.948150368974893E-7
151757.0,42275.0,7.912504997875658E-7
151757.0,42325.0,7.876857353039668E-7
151757.0,42375.0,7.840611715437262E-7
151757.0,42425.0,7.80435243541433E-7
151757.0,42475.0,7.767380338918883E-7
151757.0,42525.0,7.730872653155529E-7
151757.0,42575.0,7.694670216551458E-7
151757.0,42625.0,7.658395588805433E-7
151757.0,42675.0,7.622734869983105E-7
151757.0,42725.0,7.586429546790896E-7
151757.0,42775.0,7.550023610747303E-7
151757.0,42825.0,7.513420996474451E-7
151757.0,42875.0,7.476368750758411E-7
151757.0,42925.0,7.440345370923751E-7
151757.0,42975.0,7.405311066577269E-7
151757.0,43025.0,7.370868502221128E-7
151757.0,43075.0,7.336423095694045E-7
151757.0,43125.0,7.302445510504185E-7
151757.0,43175.0,7.270228934430634E-7
151757.0,43225.0,7.237434829221456E-7
151757.0,43275.0,7.205062502180226E-7
151757.0,43325.0,7.172174605329928E-7
151757.0,43375.0,7.138607998058433E-7
151757.0,43425.0,7.105612667146488E-7
151757.0,43475.0,7.072240464367496E-7
151757.0,43525.0,7.040800369395583E-7
151757.0,43575.0,7.009680871306045E-7
151757.0,43625.0,6.978141300351126E-7
151757.0,43675.0,6.947009865143627E-7
151757.0,43725.0,6.914775667610229E-7
151757.0,43775.0,6.882908110128483E-7
151757.0,43825.0,6.851039415778359E-7
151757.0,43875.0,6.819396958235302E-7
151757.0,43925.0,6.789581448174431E-7
151757.0,43975.0,6.759260031685699E-7
151757.0,44025.0,6.729344477207633E-7
151757.0,44075.0,6.699107757413003E-7
151757.0,44125.0,6.668073524451756E-7
151757.0,44175.0,6.637570777456858E-7
151757.0,44225.0,6.606538818232366E-7
151757.0,44275.0,6.576929081347771E-7
151757.0,44325.0,6.548182227561483E-7
151757.0,44375.0,6.519043154185056E-7
151757.0,44425.0,6.490420787486073E-7
151757.0,44475.0,6.460866757151962E-7
151757.0,44525.0,6.431429255826515E-7
151757.0,44575.0,6.401990049198503E-7
151757.0,44625.0,6.372185907821404E-7
151757.0,44675.0,6.34402965715708E-7
151757.0,44725.0,6.316037115539075E-7
151757.0,44775.0,6.288424856393249E-7
151757.0,44825.0,6.260816007852554E-7
151757.0,44875.0,6.233174758563109E-7
151757.0,44925.0,6.206236093930784E-7
151757.0,44975.0,6.178801186251803E-7
151757.0,45025.0,6.151740876703116E-7
151757.0,45075.0,6.124998890300049E-7
151757.0,45125.0,6.098109111007943E-7
151757.0,45175.0,6.071706479815475E-7
151757.0,45225.0,6.044818974260124E-7
151757.0,45275.0,6.017965006321901E-7
151757.0,45325.0,5.990805220790207E-7
151757.0,45375.0,5.96328732171969E-7
151757.0,45425.0,5.936246338933415E-7
151757.0,45475.0,5.909436140427715E-7
151757.0,45525.0,5.883975973119959E-7
151757.0,45575.0,5.858522058588278E-7
151757.0,45625.0,5.832716851728037E-7
151757.0,45675.0,5.80752669065987E-7
151757.0,45725.0,5.78222739022749E-7
151757.0,45775.0,5.757290182373254E-7
151757.0,45825.0,5.73235183765064E-7
151757.0,45875.0,5.707153150069644E-7
151757.0,45925.0,5.682792334482656E-7
151757.0,45975.0,5.658024520016625E-7
151757.0,46025.0,5.633596629195381E-7
