datetime,X
2015-03-17 02:33:00+00:00,20570.3
2015-03-17 02:34:00+00:00,20570.1
2015-03-17 02:35:00+00:00,20570.2
2015-03-17 02:36:00+00:00,20570.0
2015-03-17 02:37:00+00:00,20569.6
2015-03-17 02:38:00+00:00,20568.7
2015-03-17 02:39:00+00:00,20567.8
2015-03-17 02:40:00+00:00,20567.1
2015-03-17 02:41:00+00:00,20567.2
2015-03-17 02:42:00+00:00,20567.7
2015-03-17 02:43:00+00:00,20568.4
2015-03-17 02:44:00+00:00,20569.3
2015-03-17 02:45:00+00:00,20569.7
2015-03-17 02:46:00+00:00,20569.5
2015-03-17 02:47:00+00:00,20569.5
2015-03-17 02:48:00+00:00,20569.8
2015-03-17 02:49:00+00:00,20569.9
2015-03-17 02:50:00+00:00,20569.5
2015-03-17 02:51:00+00:00,20569.2
2015-03-17 02:52:00+00:00,20568.2
2015-03-17 02:53:00+00:00,20567.3
2015-03-17 02:54:00+00:00,20566.5
2015-03-17 02:55:00+00:00,20566.6
2015-03-17 02:56:00+00:00,20566.6
2015-03-17 02:57:00+00:00,20567.0
2015-03-17 02:58:00+00:00,20566.9
2015-03-17 02:59:00+00:00,20567.1
2015-03-17 03:00:00+00:00,20567.2
2015-03-17 03:01:00+00:00,20567.2
2015-03-17 03:02:00+00:00,20567.3
2015-03-17 03:03:00+00:00,20567.2
2015-03-17 03:04:00+00:00,20567.0
2015-03-17 03:05:00+00:00,20566.6
2015-03-17 03:06:00+00:00,20565.9
2015-03-17 03:07:00+00:00,20565.5
2015-03-17 03:08:00+00:00,20565.0
2015-03-17 03:09:00+00:00,20564.4
2015-03-17 03:10:00+00:00,20563.7
2015-03-17 03:11:00+00:00,20563.9
2015-03-17 03:12:00+00:00,20564.2
2015-03-17 03:13:00+00:00,20564.5
2015-03-17 03:14:00+00:00,20564.5
2015-03-17 03:15:00+00:00,20564.4
2015-03-17 03:16:00+00:00,20564.2
2015-03-17 03:17:00+00:00,20563.9
2015-03-17 03:18:00+00:00,20563.7
2015-03-17 03:19:00+00:00,20563.1
2015-03-17 03:20:00+00:00,20562.9
2015-03-17 03:21:00+00:00,20563.4
2015-03-17 03:22:00+00:00,20563.6
2015-03-17 03:23:00+00:00,20564.2
2015-03-17 03:24:00+00:00,20564.5
2015-03-17 03:25:00+00:00,20564.7
2015-03-17 03:26:00+00:00,20565.3
2015-03-17 03:27:00+00:00,20565.7
2015-03-17 03:28:00+00:00,20565.3
2015-03-17 03:29:00+00:00,20565.0
2015-03-17 03:30:00+00:00,20564.6
2015-03-17 03:31:00+00:00,20564.2
2015-03-17 03:32:00+00:00,20563.5
2015-03-17 03:33:00+00:00,20563.2
2015-03-17 03:34:00+00:00,20562.9
2015-03-17 03:35:00+00:00,20563.7
2015-03-17 03:36:00+00:00,20564.8
2015-03-17 03:37:00+00:00,20564.7
2015-03-17 03:38:00+00:00,20564.2
2015-03-17 03:39:00+00:00,20563.7
2015-03-17 03:40:00+00:00,20563.5
2015-03-17 03:41:00+00:00,20564.8
2015-03-17 03:42:00+00:00,20564.7
2015-03-17 03:43:00+00:00,20564.5
2015-03-17 03:44:00+00:00,20565.0
2015-03-17 03:45:00+00:00,20565.1
2015-03-17 03:46:00+00:00,20565.3
2015-03-17 03:47:00+00:00,20565.4
2015-03-17 03:48:00+00:00,20565.4
2015-03-17 03:49:00+00:00,20565.8
2015-03-17 03:50:00+00:00,20565.9
2015-03-17 03:51:00+00:00,20566.0
2015-03-17 03:52:00+00:00,20566.1
2015-03-17 03:53:00+00:00,20566.7
2015-03-17 03:54:00+00:00,20566.5
2015-03-17 03:55:00+00:00,20565.1
2015-03-17 03:56:00+00:00,20564.1
